Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
20200819,ID,28696,13732,309.0,,209.0,279.0,80.0,1028.0,3101.0,9958.0,5043.0,9997.0,13655,291.0,275.0,4.0,,2.0,2.0,,,5.0,3.0,35.0,255.0,1.0
20200819,IL,213221,54509,33280.0,60349.0,5225.0,288.0,449.0,,7865.0,51256.0,60349.0,101616.0,51256,8017.0,3529.0,2106.0,1600.0,367.0,11.0,9.0,,53.0,342.0,1600.0,6075.0,131.0
20200819,IN,82336,41300,9185.0,,988.0,,,,12779.0,18084.0,8145.0,29453.0,44738,3180.0,1927.0,416.0,,17.0,,,,393.0,427.0,63.0,1529.0,1588.0
20200819,KS,35890,23529,2730.0,,1108.0,258.0,,,1985.0,6280.0,11047.0,16816.0,8027,411.0,296.0,69.0,,11.0,3.0,,,18.0,14.0,62.0,328.0,21.0
20200819,KY,40926,22111,3421.0,,516.0,119.0,41.0,1551.0,,13167.0,3476.0,22978.0,14472,842.0,634.0,110.0,,11.0,0.0,,20.0,,67.0,26.0,716.0,100.0
20200819,LA,139903,50666,52296.0,,6796.0,362.0,162.0,,12485.0,17136.0,,,139903,4609.0,2249.0,2143.0,,31.0,4.0,7.0,,20.0,155.0,119.0,4203.0,287.0
20200819,MA,124415,38985,11497.0,25181.0,2621.0,,,,7002.0,39129.0,25181.0,60105.0,39129,8876.0,6693.0,734.0,613.0,226.0,,,,553.0,57.0,613.0,8206.0,57.0
20200819,MD,101649,22581,32440.0,24859.0,1863.0,,,,4433.0,15473.0,24859.0,61317.0,15473,3661.0,1557.0,1496.0,422.0,136.0,,,,37.0,13.0,422.0,3226.0,13.0
20200819,ME,4234,2647,920.0,,108.0,8.0,2.0,30.0,129.0,390.0,179.0,3408.0,647,127.0,114.0,4.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,108.0,19.0
20200819,MI,104091,45546,24750.0,,1936.0,437.0,,6923.0,6307.0,18192.0,8327.0,68700.0,27063,6618.0,3482.0,2583.0,,79.0,19.0,,97.0,128.0,230.0,132.0,5492.0,926.0
20200819,MN,66618,31406,13839.0,,3972.0,593.0,136.0,1152.0,7157.0,8363.0,12198.0,43531.0,10889,1784.0,1384.0,170.0,,74.0,32.0,3.0,22.0,31.0,68.0,83.0,1628.0,73.0
20200819,MO,70675,28270,12015.0,,,,,2120.0,2827.0,25443.0,6360.0,40991.0,23322,1414.0,846.0,449.0,,,,,12.0,52.0,55.0,50.0,1196.0,166.0
20200819,MP,54,,,,,,,,,54.0,,,,2.0,,,,,,,,,2.0,,,
20200819,MS,74555,23984,31117.0,2315.0,251.0,1227.0,,,5198.0,10463.0,2315.0,45757.0,26483,2163.0,949.0,1035.0,33.0,1.0,83.0,,,30.0,32.0,33.0,1863.0,267.0
20200819,MT,5956,3516,39.0,,24.0,922.0,,,64.0,1391.0,257.0,4191.0,1508,84.0,35.0,,,,18.0,,,,31.0,,,
20200819,NC,147932,62514,26709.0,,1918.0,1702.0,264.0,,17588.0,37237.0,37615.0,60373.0,49944,2431.0,1356.0,718.0,,31.0,32.0,4.0,,162.0,128.0,237.0,1944.0,250.0
20200819,ND,8968,4212,871.0,,201.0,593.0,,169.0,23.0,2899.0,,,8968,110.0,,,,,,,,,110.0,,,
20200819,NE,31040,19300,1900.0,,1400.0,323.0,47.0,,1800.0,6270.0,10600.0,13100.0,7340,371.0,287.0,27.0,,18.0,10.0,0.0,,12.0,17.0,81.0,245.0,45.0
20200819,NH,7036,4537,347.0,838.0,189.0,,,,255.0,870.0,838.0,5328.0,870,427.0,394.0,9.0,11.0,4.0,,,,2.0,7.0,11.0,409.0,7.0
20200819,NJ,188427,43287,19896.0,35989.0,5929.0,,,,13146.0,70180.0,35989.0,82258.0,70180,15926.0,8474.0,2821.0,3140.0,868.0,,,,288.0,335.0,3140.0,12451.0,335.0
20200819,NM,23749,3308,429.0,10169.0,154.0,7970.0,,,,1719.0,10169.0,11861.0,1719,729.0,165.0,6.0,132.0,2.0,380.0,,,,44.0,132.0,553.0,44.0
20200819,NV,63028,12193,3473.0,15991.0,3018.0,198.0,,,6970.0,21185.0,15991.0,25852.0,21185,1134.0,393.0,94.0,166.0,98.0,7.0,,,10.0,366.0,166.0,602.0,366.0
20200819,NY,427202,,,,,,,,,427202.0,,,,28449.0,8709.0,6402.0,6739.0,1701.0,,,,1836.0,3062.0,6739.0,18648.0,3062.0
20200819,OH,110881,57645,26401.0,,2837.0,151.0,173.0,3200.0,7136.0,13338.0,7042.0,78970.0,24869,3907.0,3009.0,737.0,,42.0,2.0,1.0,52.0,27.0,37.0,89.0,3760.0,58.0
20200819,OK,49923,27448,3537.0,,2004.0,4605.0,,,1998.0,10331.0,9256.0,26300.0,14367,699.0,509.0,42.0,,16.0,65.0,,,24.0,43.0,46.0,526.0,127.0
20200819,OR,23870,9616,833.0,,686.0,576.0,474.0,457.0,8273.0,2955.0,9483.0,11461.0,2926,408.0,271.0,9.0,,18.0,9.0,6.0,4.0,37.0,54.0,48.0,288.0,72.0
20200819,PA,126149,43289,17059.0,,1785.0,,,,1546.0,62470.0,10122.0,30401.0,85626,7523.0,5357.0,1572.0,,159.0,,,,357.0,78.0,438.0,7007.0,78.0
20200819,PR,27934,,,,,,,,,27934.0,,,,356.0,,,,,,,,,356.0,,,
20200819,RI,20795,5655,1896.0,7274.0,,,,521.0,595.0,4854.0,7274.0,8667.0,4854,1027.0,678.0,53.0,93.0,,,,0.0,14.0,189.0,93.0,745.0,189.0
20200819,SC,108411,36479,28189.0,,829.0,,,,6632.0,35451.0,8856.0,50480.0,49074,2360.0,1112.0,834.0,,21.0,,,,64.0,348.0,82.0,1695.0,581.0
20200819,SD,10566,4953,1066.0,1283.0,738.0,1567.0,,,959.0,0.0,1283.0,9283.0,0,155.0,92.0,2.0,5.0,5.0,37.0,,,14.0,0.0,5.0,150.0,0.0
20200819,TN,137800,65711,26597.0,,1196.0,188.0,89.0,,18896.0,25123.0,20826.0,82135.0,34839,1452.0,873.0,449.0,,15.0,4.0,2.0,,82.0,27.0,110.0,1307.0,35.0
20200819,TX,557256,12852,7308.0,18296.0,733.0,,,,190.0,517877.0,18296.0,21083.0,517877,10559.0,3275.0,1281.0,5700.0,233.0,,,,66.0,4.0,5700.0,4855.0,4.0
20200819,UT,47521,19598,1127.0,17706.0,1086.0,997.0,2065.0,,5665.0,5078.0,17706.0,24737.0,5078,377.0,192.0,7.0,86.0,20.0,30.0,20.0,,30.0,20.0,86.0,271.0,20.0
20200819,VA,109019,26621,20996.0,28920.0,3202.0,131.0,,570.0,2615.0,25964.0,28920.0,54135.0,25964,2410.0,1308.0,597.0,260.0,126.0,2.0,,2.0,37.0,78.0,260.0,2072.0,78.0
20200819,VI,828,,,,,,,,,828.0,,,,9.0,,,,,,,,,9.0,,,
20200819,VT,1533,1269,169.0,,54.0,2.0,,,31.0,8.0,57.0,1472.0,4,58.0,55.0,,,2.0,,,,1.0,0.0,0.0,58.0,0.0
20200819,WA,68689,17968,2802.0,20475.0,2331.0,774.0,1190.0,1266.0,1037.0,20846.0,20475.0,27368.0,20846,1822.0,1207.0,57.0,254.0,138.0,45.0,29.0,21.0,37.0,34.0,254.0,1534.0,34.0
20200819,WI,72134,46003,9670.0,,2031.0,689.0,,,6528.0,7213.0,15753.0,46810.0,9571,1067.0,770.0,218.0,,30.0,12.0,,,20.0,17.0,125.0,920.0,22.0
20200819,WV,8801,7051,677.0,,,,,,710.0,363.0,,,,166.0,58.0,3.0,,,,,,,105.0,,,
20200819,WY,3430,1745,34.0,465.0,20.0,421.0,8.0,,157.0,663.0,465.0,2385.0,663,34.0,15.0,0.0,2.0,0.0,14.0,,,0.0,3.0,2.0,29.0,3.0
20200816,AK,5060,1055,148.0,,113.0,597.0,177.0,124.0,111.0,2735.0,229.0,1625.0,3206,28.0,12.0,0.0,,2.0,10.0,4.0,0.0,0.0,0.0,0.0,28.0,0.0
20200816,AL,108433,31308,27226.0,,383.0,,,,5352.0,44172.0,6471.0,47880.0,54081,1898.0,958.0,744.0,,4.0,,,,40.0,136.0,55.0,1543.0,300.0
20200816,AR,52665,27735,11566.0,,726.0,153.0,2242.0,,5788.0,4455.0,11796.0,40869.0,0,599.0,359.0,158.0,,9.0,3.0,35.0,,35.0,0.0,53.0,546.0,0.0
20200816,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200816,AZ,193537,35705,4811.0,49819.0,1679.0,10583.0,,,4901.0,86039.0,49819.0,57679.0,86039,4506.0,1788.0,140.0,1327.0,51.0,497.0,,,72.0,631.0,1327.0,2548.0,631.0
20200816,CA,621562,68063,17130.0,235700.0,21537.0,960.0,2302.0,3397.0,51334.0,221139.0,235700.0,164723.0,221139,11224.0,3204.0,872.0,5098.0,1298.0,40.0,55.0,63.0,136.0,458.0,5098.0,5668.0,458.0
20200816,CO,53176,19467,2579.0,20339.0,1106.0,303.0,207.0,701.0,441.0,8034.0,20339.0,24804.0,,1768.0,1109.0,117.0,401.0,56.0,13.0,5.0,23.0,7.0,32.0,401.0,1330.0,32.0
20200816,CT,50897,17888,6710.0,9714.0,724.0,50.0,,168.0,315.0,15328.0,9714.0,25855.0,15328,4453.0,3260.0,658.0,390.0,48.0,2.0,,34.0,20.0,41.0,390.0,4022.0,41.0
20200816,DC,13220,2602,6592.0,,197.0,29.0,35.0,,3473.0,292.0,3334.0,7983.0,1903,597.0,63.0,443.0,77.0,8.0,,,,6.0,0.0,77.0,520.0,0.0
20200816,DE,16451,5714,4279.0,4065.0,216.0,,,,779.0,1398.0,4065.0,10988.0,1398,593.0,364.0,151.0,43.0,1.0,,,,8.0,26.0,43.0,524.0,26.0
20200816,FL,573416,127305,82656.0,155766.0,,,,,33967.0,173722.0,155766.0,203414.0,214236,9587.0,4486.0,1820.0,2332.0,,,,,403.0,546.0,2332.0,6142.0,1113.0
20200816,GA,237030,57407,59765.0,29741.0,3027.0,136.0,238.0,,6300.0,80416.0,29741.0,104355.0,102934,4702.0,2185.0,2059.0,295.0,78.0,4.0,6.0,,21.0,54.0,295.0,4307.0,100.0
20200816,GU,516,49,,,156.0,,219.0,,28.0,64.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200816,HI,5042,351,29.0,,715.0,,936.0,,85.0,2926.0,,,,40.0,,,,,,,,,40.0,,,
20200816,IA,52443,36188,3671.0,,2097.0,524.0,524.0,,524.0,8915.0,9440.0,34615.0,8391,975.0,787.0,42.0,,24.0,4.0,11.0,,3.0,100.0,65.0,794.0,116.0
20200816,ID,27660,13078,297.0,,204.0,247.0,75.0,989.0,3028.0,9742.0,4785.0,9448.0,13426,269.0,249.0,3.0,,2.0,2.0,,,5.0,8.0,32.0,231.0,6.0
20200816,IL,207413,52502,32759.0,59227.0,5132.0,281.0,439.0,,7661.0,49412.0,59227.0,98774.0,49412,7955.0,3489.0,2098.0,1595.0,366.0,10.0,9.0,,52.0,336.0,1595.0,6024.0,125.0
20200816,IN,80415,39658,8925.0,,974.0,,,,12444.0,18414.0,8033.0,28783.0,43599,3133.0,1900.0,409.0,,16.0,,,,385.0,423.0,61.0,1512.0,1560.0
20200816,KS,33885,22264,2539.0,,1072.0,236.0,,,1866.0,5908.0,10640.0,15683.0,7562,402.0,289.0,68.0,,10.0,3.0,,,18.0,14.0,60.0,321.0,21.0
20200816,KY,39315,21040,3303.0,,516.0,114.0,45.0,1574.0,,12723.0,3286.0,21855.0,14174,813.0,609.0,108.0,,11.0,0.0,,19.0,,66.0,27.0,688.0,98.0
20200816,LA,137918,46718,49262.0,,6360.0,343.0,162.0,,11434.0,23639.0,,,137918,4507.0,2081.0,2054.0,,28.0,4.0,6.0,,20.0,314.0,109.0,3946.0,452.0
20200816,MA,123593,38632,11428.0,24907.0,2598.0,,,,6913.0,39115.0,24907.0,59571.0,39115,8838.0,6664.0,731.0,614.0,225.0,,,,551.0,53.0,614.0,8171.0,53.0
20200816,MD,100212,22168,31912.0,24672.0,1832.0,,,,4381.0,15247.0,24672.0,60293.0,15247,3639.0,1547.0,1493.0,418.0,136.0,,,,37.0,8.0,418.0,3213.0,8.0
20200816,ME,4168,2592,910.0,,107.0,7.0,2.0,33.0,127.0,390.0,178.0,3346.0,644,127.0,113.0,4.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,107.0,20.0
20200816,MI,102259,44345,24544.0,,1897.0,422.0,,6768.0,6193.0,18090.0,8180.0,66468.0,27609,6592.0,3467.0,2575.0,,79.0,19.0,,96.0,126.0,230.0,131.0,5471.0,922.0
20200816,MN,65152,30429,13546.0,,3886.0,589.0,134.0,1128.0,7057.0,8383.0,12009.0,42384.0,10759,1752.0,1358.0,167.0,,74.0,32.0,3.0,22.0,30.0,66.0,81.0,1598.0,73.0
20200816,MO,67475,28340,12146.0,,,,,2024.0,2699.0,22266.0,6072.0,39135.0,22266,1367.0,817.0,437.0,,,,,10.0,50.0,53.0,47.0,1155.0,164.0
20200816,MP,50,,,,,,,,,50.0,,,,2.0,,,,,,,,,2.0,,,
20200816,MS,71755,22931,30041.0,2278.0,248.0,1220.0,,,5190.0,10228.0,2278.0,43893.0,25965,2080.0,898.0,1008.0,32.0,1.0,82.0,,,28.0,35.0,32.0,1808.0,244.0
20200816,MT,5750,3228,35.0,,20.0,797.0,,,54.0,1616.0,236.0,3760.0,1754,82.0,35.0,,,,18.0,,,,29.0,,,
20200816,NC,144952,60684,25967.0,,1845.0,1655.0,258.0,,17270.0,37273.0,36922.0,58254.0,49776,2347.0,1301.0,698.0,,31.0,32.0,4.0,,155.0,126.0,227.0,1878.0,242.0
20200816,ND,8587,,,,,,,,,8587.0,,,,105.0,,,,,,,,,105.0,,,
20200816,NE,30372,18700,1900.0,,1400.0,318.0,47.0,,1800.0,6207.0,10500.0,12600.0,7272,361.0,278.0,26.0,,18.0,10.0,0.0,,12.0,17.0,79.0,239.0,43.0
20200816,NH,6988,4505,346.0,834.0,185.0,,,,253.0,865.0,834.0,5289.0,865,423.0,390.0,9.0,11.0,4.0,,,,2.0,7.0,11.0,405.0,7.0
20200816,NJ,187455,42950,19780.0,35691.0,5881.0,,,,13021.0,70132.0,35691.0,81632.0,70132,15912.0,8474.0,2821.0,3140.0,868.0,,,,288.0,321.0,3140.0,12451.0,321.0
20200816,NM,23408,3244,426.0,10002.0,149.0,7925.0,,,,1662.0,10002.0,11744.0,1662,714.0,165.0,6.0,132.0,2.0,380.0,,,,29.0,132.0,553.0,29.0
20200816,NV,61305,11921,3340.0,15053.0,2929.0,196.0,,,6946.0,20920.0,15053.0,25332.0,20920,1072.0,361.0,86.0,142.0,95.0,5.0,,,11.0,372.0,142.0,558.0,372.0
20200816,NY,425508,,,,,,,,,425508.0,,,,28425.0,8698.0,6399.0,6734.0,1700.0,,,,1835.0,3059.0,6734.0,18632.0,3059.0
20200816,OH,108287,55693,25912.0,,2772.0,146.0,172.0,3104.0,6996.0,13492.0,6835.0,76575.0,24877,3826.0,2944.0,729.0,,42.0,2.0,1.0,49.0,26.0,33.0,87.0,3691.0,48.0
20200816,OK,48342,26392,3374.0,,1974.0,4436.0,,,1929.0,10237.0,9256.0,26300.0,12786,661.0,482.0,40.0,,15.0,63.0,,,23.0,38.0,46.0,526.0,89.0
20200816,OR,23262,9119,788.0,,653.0,539.0,461.0,448.0,7746.0,3508.0,8917.0,10869.0,3476,388.0,256.0,9.0,,17.0,7.0,6.0,4.0,36.0,53.0,47.0,272.0,69.0
20200816,PA,124460,42447,16889.0,,1763.0,,,,1510.0,61851.0,9976.0,29786.0,84698,7468.0,5357.0,1572.0,,159.0,,,,357.0,23.0,438.0,7007.0,23.0
20200816,PR,26006,,,,,,,,,26006.0,,,,335.0,,,,,,,,,335.0,,,
20200816,RI,20335,5483,1858.0,6981.0,,,,,576.0,5437.0,6981.0,7917.0,5437,1021.0,673.0,52.0,92.0,,,,,14.0,190.0,92.0,739.0,190.0
20200816,SC,106497,35354,27319.0,,803.0,,,,6428.0,35788.0,8599.0,49018.0,48878,2269.0,1054.0,790.0,,20.0,,,,60.0,363.0,78.0,1603.0,587.0
20200816,SD,10274,4713,1054.0,1268.0,735.0,1549.0,,,954.0,1.0,1268.0,9005.0,1,153.0,90.0,2.0,5.0,5.0,37.0,,,14.0,0.0,5.0,148.0,0.0
20200816,TN,133708,62356,25411.0,,1160.0,175.0,88.0,,18394.0,26124.0,20318.0,77510.0,35880,1366.0,810.0,436.0,,15.0,4.0,2.0,,79.0,20.0,107.0,1227.0,32.0
20200816,TX,535582,12602,7156.0,17989.0,730.0,,,,185.0,496920.0,17989.0,20673.0,496920,9983.0,3130.0,1235.0,5324.0,225.0,,,,65.0,4.0,5324.0,4655.0,4.0
20200816,UT,46652,19101,1112.0,17455.0,1056.0,981.0,2017.0,,5582.0,5062.0,17455.0,24135.0,5062,363.0,184.0,7.0,82.0,20.0,30.0,19.0,,27.0,18.0,82.0,263.0,18.0
20200816,VA,106687,25762,20331.0,28474.0,3116.0,127.0,,546.0,2552.0,25779.0,28474.0,52434.0,25779,2381.0,1292.0,586.0,260.0,126.0,2.0,,2.0,35.0,78.0,260.0,2043.0,78.0
20200816,VI,741,,,,,,,,,741.0,,,,9.0,,,,,,,,,9.0,,,
20200816,VT,1515,1254,167.0,,54.0,2.0,,,30.0,8.0,57.0,1453.0,5,58.0,54.0,,,2.0,,,,1.0,1.0,0.0,57.0,1.0
20200816,WA,67461,17400,2670.0,19869.0,2236.0,758.0,1164.0,1238.0,1021.0,21105.0,19869.0,26487.0,21105,1781.0,1178.0,58.0,244.0,137.0,40.0,29.0,20.0,36.0,39.0,244.0,1498.0,39.0
20200816,WI,70246,44612,9532.0,,1991.0,670.0,,,6392.0,7049.0,15495.0,45457.0,9294,1046.0,755.0,214.0,,30.0,11.0,,,19.0,17.0,123.0,902.0,21.0
20200816,WV,8564,6775,647.0,,,,,,743.0,399.0,,,,160.0,58.0,3.0,,,,,,,99.0,,,
20200816,WY,3286,1656,33.0,454.0,22.0,412.0,8.0,,150.0,622.0,454.0,2281.0,622,30.0,14.0,0.0,2.0,0.0,13.0,,,0.0,1.0,2.0,27.0,1.0
20200812,AK,4655,1015,120.0,,105.0,520.0,166.0,110.0,92.0,2527.0,203.0,1517.0,2935,27.0,11.0,0.0,,2.0,10.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0
20200812,AL,104786,31308,27226.0,,383.0,,,,5352.0,40525.0,6471.0,47880.0,50434,1882.0,958.0,744.0,,4.0,,,,40.0,136.0,55.0,1543.0,284.0
20200812,AR,51114,25916,10840.0,,697.0,148.0,2226.0,,6275.0,5012.0,11338.0,39073.0,703,573.0,336.0,150.0,,8.0,3.0,35.0,,34.0,7.0,51.0,515.0,7.0
20200812,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200812,AZ,189443,34756,4700.0,48359.0,1628.0,10421.0,,,4725.0,84854.0,48359.0,56230.0,84854,4347.0,1717.0,135.0,1259.0,49.0,488.0,,,71.0,628.0,1259.0,2460.0,628.0
20200812,CA,586056,64551,16141.0,222781.0,20399.0,883.0,2197.0,3198.0,48781.0,207125.0,222781.0,156150.0,207125,10648.0,3075.0,850.0,4845.0,1252.0,41.0,48.0,60.0,130.0,347.0,4845.0,5456.0,347.0
20200812,CO,51756,19009,2551.0,19822.0,1086.0,300.0,196.0,693.0,424.0,7675.0,19822.0,24259.0,,1756.0,1105.0,117.0,397.0,56.0,12.0,5.0,23.0,7.0,31.0,397.0,1325.0,31.0
20200812,CT,50706,17757,6642.0,9633.0,721.0,49.0,,168.0,307.0,15429.0,9633.0,25644.0,15429,4450.0,3258.0,657.0,390.0,48.0,2.0,,34.0,20.0,41.0,390.0,4019.0,41.0
20200812,DC,12959,2554,6438.0,,195.0,29.0,35.0,,3389.0,319.0,3306.0,7799.0,1854,593.0,63.0,439.0,77.0,8.0,,,,6.0,0.0,77.0,516.0,0.0
20200812,DE,15765,5408,4008.0,3990.0,215.0,,,,763.0,1381.0,3990.0,10394.0,1381,592.0,364.0,151.0,42.0,1.0,,,,8.0,26.0,42.0,524.0,26.0
20200812,FL,550901,120507,78795.0,146983.0,,,,,31874.0,172742.0,146983.0,191856.0,212062,8898.0,4157.0,1689.0,2158.0,,,,,367.0,527.0,2158.0,5675.0,1065.0
20200812,GA,226153,53585,56869.0,28548.0,2819.0,136.0,215.0,,5983.0,77998.0,28548.0,98613.0,98992,4456.0,2069.0,1960.0,279.0,76.0,4.0,5.0,,18.0,45.0,279.0,4094.0,83.0
20200812,GU,449,44,,,151.0,,200.0,,22.0,32.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200812,HI,3958,307,24.0,,580.0,,756.0,,58.0,2233.0,,,,38.0,,,,,,,,,38.0,,,
20200812,IA,49814,34373,3487.0,,1992.0,498.0,498.0,,498.0,8468.0,9465.0,32878.0,7472,953.0,766.0,42.0,,24.0,4.0,12.0,,4.0,97.0,62.0,774.0,115.0
20200812,ID,26133,12375,283.0,,195.0,200.0,73.0,942.0,2908.0,9157.0,4534.0,8881.0,12717,246.0,234.0,3.0,,2.0,2.0,,,4.0,1.0,28.0,218.0,0.0
20200812,IL,199893,49781,31955.0,57734.0,5040.0,273.0,430.0,,7313.0,47367.0,57734.0,94792.0,47367,7881.0,3452.0,2084.0,1583.0,363.0,10.0,9.0,,51.0,329.0,1583.0,5969.0,120.0
20200812,IN,76522,37652,8644.0,,935.0,,,,12099.0,17192.0,7747.0,27027.0,41748,3086.0,1869.0,408.0,,16.0,,,,380.0,413.0,61.0,1489.0,1536.0
20200812,KS,32547,21389,2414.0,,1056.0,213.0,,,1828.0,5647.0,10378.0,15003.0,7166,395.0,284.0,68.0,,9.0,3.0,,,18.0,13.0,60.0,315.0,20.0
20200812,KY,36945,19188,3015.0,,516.0,102.0,43.0,1461.0,,12620.0,3140.0,20345.0,13460,790.0,593.0,104.0,,10.0,0.0,,19.0,,64.0,26.0,667.0,97.0
20200812,LA,134304,46718,49262.0,,6360.0,343.0,162.0,,11434.0,20025.0,,,134304,4361.0,2081.0,2054.0,,28.0,4.0,6.0,,20.0,168.0,109.0,3946.0,306.0
20200812,MA,122000,38152,11324.0,24307.0,2566.0,,,,6767.0,38884.0,24307.0,58809.0,38884,8769.0,6608.0,724.0,608.0,223.0,,,,551.0,55.0,608.0,8106.0,55.0
20200812,MD,96384,21428,30803.0,24200.0,1771.0,,,,4290.0,13892.0,24200.0,58292.0,13892,3612.0,1533.0,1478.0,415.0,135.0,,,,37.0,14.0,415.0,3183.0,14.0
20200812,ME,4070,2526,893.0,,105.0,7.0,2.0,30.0,122.0,385.0,171.0,3259.0,640,126.0,113.0,4.0,,,,,,0.0,9.0,0.0,107.0,19.0
20200812,MI,98689,42572,24168.0,,1855.0,403.0,,6537.0,5969.0,17185.0,7895.0,64147.0,26646,6539.0,3426.0,2566.0,,79.0,19.0,,98.0,125.0,226.0,130.0,5427.0,980.0
20200812,MN,62303,28959,12985.0,,3752.0,561.0,126.0,1065.0,6863.0,7992.0,11571.0,40436.0,10296,1724.0,1335.0,166.0,,74.0,32.0,3.0,22.0,28.0,64.0,79.0,1573.0,72.0
20200812,MO,62530,28139,11881.0,,,,,2501.0,2501.0,17508.0,5627.0,36892.0,20009,1323.0,784.0,431.0,,,,,10.0,48.0,48.0,46.0,1119.0,157.0
20200812,MP,49,,,,,,,,,49.0,,,,2.0,,,,,,,,,2.0,,,
20200812,MS,68293,21502,28645.0,2195.0,230.0,1219.0,,,5172.0,9330.0,2195.0,41423.0,24675,1944.0,846.0,939.0,27.0,1.0,80.0,,,24.0,27.0,27.0,1698.0,219.0
20200812,MT,5268,2725,25.0,,16.0,633.0,,,41.0,1828.0,205.0,3107.0,1956,80.0,35.0,,,,18.0,,,,27.0,,,
20200812,NC,139061,57667,24702.0,,1758.0,1551.0,253.0,,16553.0,36577.0,35904.0,55162.0,47995,2249.0,1242.0,677.0,,30.0,32.0,4.0,,151.0,113.0,219.0,1809.0,221.0
20200812,ND,7970,,,,,,,,,7970.0,,,,104.0,,,,,,,,,104.0,,,
20200812,NE,29244,17900,1800.0,,1400.0,310.0,45.0,,1700.0,6089.0,10300.0,11900.0,7044,356.0,271.0,25.0,,18.0,10.0,0.0,,12.0,20.0,79.0,233.0,44.0
20200812,NH,6887,4435,343.0,806.0,182.0,,,,250.0,871.0,806.0,5210.0,871,420.0,389.0,9.0,11.0,4.0,,,,1.0,6.0,11.0,403.0,6.0
20200812,NJ,185938,42359,19606.0,35220.0,5828.0,,,,12953.0,69972.0,35220.0,80746.0,69972,15885.0,8455.0,2815.0,3138.0,866.0,,,,287.0,324.0,3138.0,12423.0,324.0
20200812,NM,22816,3132,419.0,9644.0,150.0,7839.0,,,,1632.0,9644.0,11540.0,1632,695.0,165.0,6.0,132.0,2.0,380.0,,,,10.0,132.0,553.0,10.0
20200812,NV,58048,11114,3053.0,13816.0,2709.0,180.0,,,6571.0,20605.0,13816.0,23627.0,20605,996.0,348.0,82.0,132.0,94.0,5.0,,,11.0,324.0,132.0,540.0,324.0
20200812,NY,422703,,,,,,,,,422703.0,,,,28386.0,8683.0,6388.0,6728.0,1698.0,,,,1837.0,3052.0,6728.0,18606.0,3052.0
20200812,OH,104248,53183,25310.0,,2700.0,138.0,169.0,2948.0,6735.0,13065.0,6588.0,73705.0,23955,3734.0,2877.0,705.0,,42.0,2.0,1.0,48.0,27.0,32.0,86.0,3600.0,48.0
20200812,OK,45398,24803,3136.0,,1897.0,4095.0,,,1814.0,9653.0,8447.0,23411.0,13540,627.0,455.0,39.0,,15.0,61.0,,,21.0,36.0,41.0,493.0,93.0
20200812,OR,22022,8906,767.0,,640.0,524.0,456.0,438.0,7529.0,2761.0,8652.0,10627.0,2743,375.0,249.0,9.0,,17.0,7.0,6.0,4.0,36.0,47.0,47.0,265.0,63.0
20200812,PA,121130,41012,16519.0,,1727.0,,,,1429.0,60443.0,9751.0,28765.0,82614,7385.0,5243.0,1545.0,,158.0,,,,351.0,88.0,431.0,6866.0,88.0
20200812,PR,24074,,,,,,,,,24074.0,,,,295.0,,,,,,,,,295.0,,,
20200812,RI,20129,5483,1858.0,6981.0,,,,,576.0,5231.0,6981.0,7917.0,5231,1018.0,673.0,52.0,92.0,,,,,14.0,187.0,92.0,739.0,187.0
20200812,SC,102974,34415,26594.0,,782.0,,,,6257.0,34142.0,8403.0,47059.0,47510,2144.0,980.0,769.0,,19.0,,,,57.0,336.0,74.0,1524.0,545.0
20200812,SD,9815,4374,1049.0,1244.0,732.0,1509.0,,,907.0,0.0,1244.0,8571.0,0,147.0,86.0,2.0,5.0,5.0,36.0,,,13.0,0.0,5.0,142.0,0.0
20200812,TN,126393,58694,24484.0,,1111.0,160.0,85.0,,17778.0,24081.0,19677.0,71459.0,35257,1289.0,758.0,419.0,,16.0,4.0,2.0,,74.0,16.0,106.0,1165.0,18.0
20200812,TX,506820,11765,6610.0,16853.0,726.0,,,,186.0,470680.0,16853.0,19287.0,470680,9034.0,2878.0,1149.0,4739.0,204.0,,,,60.0,4.0,4739.0,4291.0,4.0
20200812,UT,45090,18275,1072.0,17004.0,998.0,967.0,1911.0,,5443.0,4953.0,17004.0,23133.0,4953,351.0,179.0,6.0,79.0,20.0,29.0,19.0,,26.0,17.0,79.0,255.0,17.0
